pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
6862,A golden canine is running through a field of tall grass,A golden dog is sitting in a field of tall grass,3.5,NEUTRAL
6868,A golden canine is sitting in a field of tall grass,A brown dog is running through tall green grass,3.6,NEUTRAL
6869,A brown canine is running through tall green grass,A golden dog is running through a field of tall grass,3.5,NEUTRAL
6875,Two canines are playing on the beach,There are no white dogs running and jumping along a beach,3.5,NEUTRAL
6877,Two canines are resting on the beach,Two white dogs are running and jumping along a beach,2.9,NEUTRAL
6884,The large brown canine is running outside in the dirt,A dog is sitting by a fence on a dirt track,2.8,NEUTRAL
6885,The large brown canine is running outdoors in the dirt,A dog is running alongside a fence on a dirt track,3.5,NEUTRAL
6887,The large brown canine is running outside in the dirt,A dog is running alongside a fence on a dirt track,3.9,NEUTRAL
6894,A woman is jumping off a rock and another is standing on it,A young girl in a coat made for winter is jumping off a boulder into the sand at a beach,2.8,NEUTRAL
6896,A young woman in a winter coat is jumping off a boulder into the sand at a beach,A girl is jumping off a rock and another is standing on it,3.3,NEUTRAL
6901,A young adult with brown hair and shades is sitting in front of some cans of soda,The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks,4.1,NEUTRAL
6905,The adult with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks,A young man with brown hair and sunglasses is sitting in front of some cans of soda,4.3,NEUTRAL
6907,A adult wearing a blue and white uniform with a white and blue hat is keeping her mouth open and is near others dressed in the same fashion,A woman wearing casual clothing is keeping her mouth closed and is near other people dressed differently,3.0,NEUTRAL
6913,A adult wearing casual clothing is keeping her mouth closed and is near other people dressed differently,A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching,2.9,NEUTRAL
6914,A adult wearing a blue and white uniform with a white and blue hat is keeping her mouth open and is near others dressed in the same fashion,A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching,3.2,NEUTRAL
6919,A bearded adult is sitting by a shopping cart and is dropping a cardboard sign,A bearded man is standing by a shopping cart and is holding a cardboard sign,4.0,NEUTRAL
6920,One bearded adult is standing by a shopping cart and is holding a cardboard sign,A man is holding a sign and is seeking money,3.5,NEUTRAL
6921,A adult is holding a sign and is seeking money,A bearded man is sitting by a shopping cart and is dropping a cardboard sign,2.9,NEUTRAL
6922,A adult is uninterestedly holding a sign and is seeking money,A bearded man is standing by a shopping cart and is holding a cardboard sign,3.8,NEUTRAL
6923,There is no man holding a sign and seeking money,A bearded man is standing by a shopping cart and is holding a cardboard sign,3.4,NEUTRAL
6924,A bearded adult is standing by a shopping cart and is holding a cardboard sign,A man is seeking a sign and is holding some money,3.1,NEUTRAL
6931,A skidder is doing a flip over a mound of snow,There is nobody jumping in the air on a board,3.2,NEUTRAL
6934,A skidder is doing a flip over a mound of snow,Somebody is jumping in the air on a board,3.3,NEUTRAL
6940,"Two adults, a woman, and two young boys are standing aimlessly in front of a large gathering of people outside a building",A large crowd in warm clothing is posing for a camera,2.0,NEUTRAL
6942,"A gathering, which is large, in warm clothing is posing for a camera","Two men, a woman, and two young boys are standing in front of a large gathering of people outside a building",2.4,NEUTRAL
6945,A large gathering in warm clothing is posing for a camera,"Two men, a woman, and two young boys are standing in front of a large gathering of people outside a building",2.4,NEUTRAL
6950,A person in green is sitting by a swinging boy,A blonde boy in green is sitting on a swing,3.1,NEUTRAL
6958,Four organisms are performing music outdoors,Four people are silently standing outdoors,3.0,NEUTRAL
6964,Four organisms are performing music outdoors,A white man is staging a hat and a playing guitar,2.9,NEUTRAL
6966,A adult in a white hat is playing guitar on stage,Four people are silently standing outdoors,1.6,NEUTRAL
6974,A adult is participating in a bmx race,There is no man in a red uniform making a jump in a dirt bike race,2.8,NEUTRAL
6975,A adult in a red uniform is racing and making a jump over a bike in the dirt,A man is participating in a bmx race,3.6,NEUTRAL
6978,A adult in a red uniform is making a jump in a dirt bike race,A man is participating in a bmx race,3.6,NEUTRAL
6980,A happy unit is posing by the fireplace,A sad family is posing by the fireplace,3.5,NEUTRAL
6983,The unit is posing by a mantel and a Christmas tree,A happy family is posing by the fireplace,4.0,NEUTRAL
6987,A unit is posing by the mantel and the Christmas tree,A happy family is posing by the fireplace,3.4,NEUTRAL
6991,Two males are wearing brown shirts and are tugging at a rope on a wooden platform,Two girls are wearing brown shirts and are tugging at a rope on a wooden platform,3.5,NEUTRAL
6992,Two twin preteen males are dueling with sticks,Two boys are wearing brown shirts and are enthusiastically tugging at a rope on a wooden platform,2.0,NEUTRAL
6993,Two women are wearing brown shirts and are tugging at a rope on a wooden platform,Two twin preteen boys are dueling with sticks,1.6,NEUTRAL
6994,Two males are wearing brown shirts and are tugging at a rope on a wooden platform,Two twin preteen kids are dueling with sticks,2.4,NEUTRAL
6995,Two males are wearing brown shirts and are tugging at a rope on a wooden platform,Two twin preteen boys are playing with cards,2.1,NEUTRAL
6996,Two males are wearing brown shirts and are tugging at a rope on a wooden platform,Two twin preteen boys are dueling with sticks,2.6,NEUTRAL
7001,A soccer player is being tackled by his opponent,Some people playing rugby are tackling each other,2.6,NEUTRAL
7004,There is no soccer player who is being tackled by an opponent,Rugby players are tackling each other,2.3,NEUTRAL
7005,A soccer player is being tackled by his opponent,Rugby players are tackling each other,1.9,NEUTRAL
7013,A white canine is lying on fallen leaves,A white dog is standing on the leaves on the ground,3.4,NEUTRAL
7019,A juvenile in light colored clothing is standing with his arms extended outward,A child in light colored clothing is lying with his arms crossed,3.7,NEUTRAL
7020,Two women are playing inside a jumper house,A child in clothing which is light colored is standing with his arms extended outward,1.3,NEUTRAL
7021,A juvenile in light colored clothing is lying with his arms crossed,Two girls are playing inside a jumper house,1.4,NEUTRAL
7022,A juvenile in light colored clothing is standing with his arms extended outward,Two girls are happily playing inside a jumper house,1.9,NEUTRAL
7025,Two women are playing inside a jumper house,A child in light colored clothing is standing with his arms extended outward,1.5,NEUTRAL
7040,The motocross traveler is wearing blue and black pants,"A biker with a blue jacket, black pants and a white helmet is driving recklessly on dirt and people watch",3.3,NEUTRAL
7045,"A biker with a blue jacket, black pants and a white helmet is driving on dirt and organisms are watching",The motocross rider is wearing blue and black pants,3.4,NEUTRAL
7054,A female wearing pink baseball equipments and a brown jacket is smiling in the snow,A young Asian woman with pink gloves is standing in the snow,4.0,NEUTRAL
7056,A adult is drinking orange juice and walking,A man is spilling orange juice and standing still,3.2,NEUTRAL
7070,A adult on inline skates is skating at a skate park,A trick is being performed by a rollerblader on a ramp,3.8,NEUTRAL
7074,A black canine is standing in shallow water,A black dog is standing in deep water,3.9,NEUTRAL
7077,A black canine with a red collar is amusedly putting its face in the water,A black dog is standing in shallow water,4.0,NEUTRAL
7081,A black canine with a red collar is putting its face in the water,A black dog is standing in shallow water,3.4,NEUTRAL
7086,A abstraction of football players is running in the field,A group of football players is standing still in the field,4.2,NEUTRAL
7087,The gathering is watching a football game,A group of people playing football is running in the field,3.3,NEUTRAL
7090,The gathering is not watching a football game,A group of football players is running in the field,2.7,NEUTRAL
7092,The gathering is watching a football game,A group of football players is running in the field,3.8,NEUTRAL
7108,A small woman is getting out of a toy car,A child is sitting in a red and yellow toy car,3.2,NEUTRAL
7110,A juvenile is sitting in a toy car colored in red and yellow,A small girl is riding in a toy car,3.9,NEUTRAL
7116,A little male in red clothes is jumping onto the ground,A little boy in red clothes is jumping into the air,3.6,NEUTRAL
7118,A little male in red clothes is jumping onto the ground,A child in a red outfit is jumping on a trampoline,3.4,NEUTRAL
7119,A little male in red clothes is jumping into the air,A child in a red outfit is dangerously jumping on a trampoline,4.0,NEUTRAL
7120,A little male in red clothes is jumping into the air,There is no child in a red outfit jumping on a trampoline,3.5,NEUTRAL
7123,A black canine is playing with a brown dog on the sand,A black dog is attacking a brown dog on the sand,3.8,NEUTRAL
7133,A adult and three men are posing for a photo,A woman is posing for three men for a photo,3.5,NEUTRAL
7139,A adult and three men are denying a photo,Three men and a woman are posing for a picture,4.0,NEUTRAL
7144,A young male is jumping and covering nearby wooden fence with grass,A young boy covered in grass is jumping near a wooden fence,3.2,NEUTRAL
7150,A wet male is jumping around on dirty and wet grass,There is no young boy covered in grass jumping near a wooden fence,3.1,NEUTRAL
7164,A black vine is rocking a dog,The black dog is climbing on a rock,1.9,NEUTRAL
7185,Two small males dressed in tuxedos are sitting on a red carpeted floor,Two small boys dressed in tuxedos are standing on a red carpeted floor,3.9,NEUTRAL
7186,Two small males dressed in tuxedos are sitting on a red carpeted floor,Some boys being dressed with a carpet are sitting on two red tuxedos ,3.1,NEUTRAL
